Tipo DTE	Folio	Emisión	RUT Emisor	Emisor	Vencimiento	Sucursal	RUT Cliente	Cliente	Email	TimeStamp	Descripción	Número OC	Número Pedido	Contrato	Monto Neto	Monto Exento	IVA	Monto Total	Contacto	Autorizado SII	Distribuido	Recibido	Cedido	Anulado
61	178	31-12-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-12-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-01-2016 12:28:59	Corrige Documento: 213908 Glosa:Comision Giro CL1733091693				225359	0	42818	268177	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	159	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:54:58	Corrige Documento: 147157 Glosa:Comision Giro CL1552897693				196246	0	37287	233533	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	157	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:47:58	Corrige Documento: 204225 Glosa:Comision Giro CL1684798393				137735	0	26170	163905	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	163	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 15:53:58	Corrige Documento: 306683 Glosa:Comision Giro CL1895702684				133004	0	25271	158275	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	148	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:17:58	Corrige Documento: 400616 Glosa:Comision Giro CL1826924984				142086	0	26996	169082	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	145	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:17:59	Corrige Documento: 196077 Glosa:Comision Giro CL1516533593				287528	0	54630	342158	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	167	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 17:13:57	Corrige Documento: 301179 Glosa:Comision Giro CL1614991193				215517	0	40948	256465	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	149	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:17:58	Corrige Documento: 401778 Glosa:Comision Giro CL1883458184				210234	0	39944	250178	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	150	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:17:58	Corrige Documento: 300490 Glosa:Comision Giro CL1597133693				194924	0	37036	231960	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	147	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:17:59	Corrige Documento: 149031 Glosa:Comision Giro CL1636874593				206445	0	39225	245670	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	160	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:57:58	Corrige Documento: 148677 Glosa:Comision Giro CL1612059293				100410	0	19078	119488	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	156	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:47:58	Corrige Documento: 202902 Glosa:Comision Giro CL1649421393				316838	0	60199	377037	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	161	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 15:02:59	Corrige Documento: 149977 Glosa:Comision Giro CL1664528493				74625	0	14179	88804	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	162	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 15:50:57	Corrige Documento: 305310 Glosa:Comision Giro CL1854620384				126129	0	23964	150093	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	152	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:21:59	Corrige Documento: 306529 Glosa:Comision Giro CL1883949484				291848	0	55451	347299	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	153	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:22:00	Corrige Documento: 205394 Glosa:Comision Giro CL1860953384				299523	0	56909	356432	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	165	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 17:00:58	Corrige Documento: 197871 Glosa:Comision Giro CL1540768693				168501	0	32015	200516	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	168	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 17:18:58	Corrige Documento: 302876 Glosa:Comision Giro CL1656305993				152566	0	28988	181554	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	151	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:17:59	Corrige Documento: 303659 Glosa:Comision Giro CL1671059093				147681	0	28059	175740	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	154	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:36:58	Corrige Documento: 99894 Glosa:Comision Giro CL1577985293				219812	0	41764	261576	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	158	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:51:56	Corrige Documento: 402076 Glosa:Comision Giro CL1901520684				141776	0	26937	168713	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	146	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:17:59	Corrige Documento: 146942 Glosa:Comision Giro CL1548302893				124068	0	23573	147641	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	169	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 17:23:57	Corrige Documento: 304069 Glosa:Comision Giro CL1679961593				23080	0	4385	27465	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	164	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 15:59:58	Corrige Documento: 196103 Glosa:Comision Giro CL1516818793				150960	0	28682	179642	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	155	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 14:40:59	Corrige Documento: 201113 Glosa:Comision Giro CL1604966393				202362	0	38449	240811	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	166	30-11-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	15-12-2015 17:07:57	Corrige Documento: 199320 Glosa:Comision Giro CL1564337593				276473	0	52530	329003	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	123	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:01:02	Corrige Documento: 86250 Glosa:Comision Giro CL1244112993				155509	0	29547	185056	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	125	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:03:44	Corrige Documento: 86299 Glosa:Comision Giro CL1244474393				211740	0	40231	251971	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	124	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:02:43	Corrige Documento: 142070 Glosa:Comision Giro CL1326756793				180279	0	34253	214532	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	129	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:08:44	Corrige Documento: 93143 Glosa:Comision Giro CL1380311193				117836	0	22389	140225	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	136	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:20:02	Corrige Documento: 144416 Glosa:Comision Giro CL1425612393				244533	0	46461	290994	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	143	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:29:02	Corrige Documento: 192867 Glosa:Comision Giro CL1449044293				144104	0	27380	171484	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	138	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:22:02	Corrige Documento: 185769 Glosa:Comision Giro CL1276648293				133101	0	25289	158390	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	128	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:06:44	Corrige Documento: 91925 Glosa:Comision Giro CL1356986693				107073	0	20344	127417	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	126	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:04:43	Corrige Documento: 88038 Glosa:Comision Giro CL1267271893				132407	0	25157	157564	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	135	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:15:03	Corrige Documento: 143356 Glosa:Comision Giro CL1380763593				136003	0	25841	161844	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	132	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:11:46	Corrige Documento: 96909 Glosa:Comision Giro CL1483448493				85978	0	16336	102314	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	140	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:25:02	Corrige Documento: 183769 Glosa:Comision Giro CL1238707293				80044	0	15208	95252	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	141	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:26:02	Corrige Documento: 190392 Glosa:Comision Giro CL1383676793				87834	0	16688	104522	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	134	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:14:02	Corrige Documento: 141498 Glosa:Comision Giro CL1295835493				138290	0	26275	164565	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	139	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:24:02	Corrige Documento: 188640 Glosa:Comision Giro CL1348986493				166096	0	31558	197654	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	131	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:10:44	Corrige Documento: 95554 Glosa:Comision Giro CL1440367693				261684	0	49720	311404	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	130	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:09:43	Corrige Documento: 94019 Glosa:Comision Giro CL1399944393				177385	0	33703	211088	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	127	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:05:43	Corrige Documento: 89984 Glosa:Comision Giro CL1303542393				216392	0	41114	257506	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	133	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:12:44	Corrige Documento: 140147 Glosa:Comision Giro CL1248961493				97315	0	18490	115805	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	137	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:21:02	Corrige Documento: 183359 Glosa:Comision Giro CL1232185893				99436	0	18893	118329	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	142	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:28:02	Corrige Documento: 191126 Glosa:Comision Giro CL1400899693				95499	0	18145	113644	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	144	31-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-11-2015 17:30:02	Corrige Documento: 194883 Glosa:Comision Giro CL1498945193				5546	0	1054	6600	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	109	30-10-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-10-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:10	Corrige Documento: 81601 Glosa:Comision Giro CL1148410793				103552	0	19675	123227	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	120	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:19	Corrige Documento: 181646 Glosa:Comision Giro CL1188951393				114184	0	21695	135879	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	105	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:04	Corrige Documento: 77009 Glosa:Comision Giro CL1049504093				168603	0	32035	200638	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	113	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:12	Corrige Documento: 135877 Glosa:Comision Giro CL1060255793				119856	0	22773	142629	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	110	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:10	Corrige Documento: 83951 Glosa:Comision Giro CL1195868893				219974	0	41795	261769	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	116	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:15	Corrige Documento: 173095 Glosa:Comision Giro CL1416347284				133248	0	25317	158565	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	108	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:10	Corrige Documento: 79382 Glosa:Comision Giro CL1084262793				182398	0	34656	217054	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	111	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:11	Corrige Documento: 75024 Glosa:Comision Giro CL1573660394				250321	0	47561	297882	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	114	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:13	Corrige Documento: 137276 Glosa:Comision Giro CL1148156293				228641	0	43442	272083	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	122	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:23	Corrige Documento: 176228 Glosa:Comision Giro CL1617206994				5377	0	1022	6399	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	118	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:17	Corrige Documento: 178050 Glosa:Comision Giro CL1088485993				298497	0	56714	355211	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	112	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:11	Corrige Documento: 134269 Glosa:Comision Giro CL1430617384				118112	0	22441	140553	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	106	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:10	Corrige Documento: 137987 Glosa:Comision Giro CL1169343393				309148	0	58738	367886	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	119	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:18	Corrige Documento: 179809 Glosa:Comision Giro CL1150260493				196440	0	37324	233764	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	107	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:10	Corrige Documento: 75717 Glosa:Comision Giro CL1044460993				257062	0	48842	305904	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	115	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:14	Corrige Documento: 133242 Glosa:Comision Giro CL272113183				100742	0	19141	119883	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	117	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:16	Corrige Documento: 175809 Glosa:Comision Giro CL1049838593				170915	0	32474	203389	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	121	30-09-2015	76134934-1	RIA Chile Servicios Financieros SPA	30-09-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	10-06-2015 17:22	Corrige Documento: 174191 Glosa:Comision Giro CL276707383				106648	0	20263	126911	RIA Chile Servicios Financieros SPA	Si	Indefinido	Si	Indefinido	No
61	94	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-11-2015 17:52	Corrige Documento: 127432 Glosa:Comision Giro CL973819793				135008	0	25652	160660	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	93	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-11-2015 17:51	Corrige Documento: 69569 Glosa:Comision Giro CL1375507884				142512	0	27077	169589	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	97	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-11-2015 17:57	Corrige Documento: 131620 Glosa:Comision Giro CL1485870894				106809	0	20294	127103	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	98	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-11-2015 18:12	Corrige Documento: 129654 Glosa:Comision Giro CL1355271984				122394	0	23255	145649	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	99	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-12-2015 13:10	Corrige Documento: 163012 Glosa:Comision Giro CL968199893				105040	0	19958	124998	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	102	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-12-2015 13:15	Corrige Documento: 172449 Glosa:Comision Giro CL268627483				151566	0	28798	180364	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	103	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-12-2015 13:16	Corrige Documento: 170000 Glosa:Comision Giro CL1470050394				125646	0	23873	149519	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	85	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-11-2015 17:44	Corrige Documento: 68871 Glosa:Comision Giro CL1004666093				160158	0	30430	190588	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	86	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-11-2015 17:46	Corrige Documento: 130290 Glosa:Comision Giro CL1422042194				168720	0	32057	200777	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	87	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-11-2015 17:50	Corrige Documento: 61432 Glosa:Comision Giro CL967302193				96340	0	18305	114645	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	90	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-11-2015 17:51	Corrige Documento: 61334 Glosa:Comision Giro CL1272516594				104550	0	19864	124414	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	104	31-08-2015	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2015		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	09-12-2015 13:17	Corrige Documento: 164735 Glosa:Comision Giro CL1327119484				112772	0	21427	134199	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
